date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2023-07-26,GB,Lingfield,5:40,Follow @attheraces On Twitter Handicap,Flat,Class 6,,0-65,3yo+,,7½f,7.5f,1532,Good To Firm,10,3,5,1,6.5,3.5,Blue Collar Lad (GB),4,G,131,p,1:30.76,90.76,13.00,Shariq Mohd,Robyn Brisland,306,61,56,Ardad (IRE),Wonderful Life (IRE),Canford Cliffs,Cross Channel Racing And Partner,Prominent on far side of group - going easily 2f out - soon ridden and lost position - weakened final 110yds(op 10/1)
2023-07-26,GB,Lingfield,5:40,Follow @attheraces On Twitter Handicap,Flat,Class 6,,0-65,3yo+,,7½f,7.5f,1532,Good To Firm,10,2,6,4,7,.5,Major Gatsby (IRE),4,G,141,b,1:30.86,90.86,4.33,David Probert,Bill Turner,,64,58,The Grey Gatsby (IRE),Monteamiata (IRE),Dream Ahead,Mr Mrs Rj Manning,Slowly into stride - midfield on far side of group - ducked right and hampered rivals soon after start - soon bumped - weakened over 1f out(op 9/2)
2023-07-26,GB,Lingfield,5:40,Follow @attheraces On Twitter Handicap,Flat,Class 6,,0-65,3yo+,,7½f,7.5f,1532,Good To Firm,10,9,7,3,12.5,5.5,Sassy Redhead (GB),3,F,129,,1:31.96,91.96,15.00,Ross Coakley,William Stone,,60,37,Harry Angel (IRE),Passcode GB,Camacho,Ron Spore,Took keen hold - pressed leaders - unbalanced 2f out - soon weakened(op 12/1 tchd 11/1)
2023-07-26,GB,Lingfield,5:40,Follow @attheraces On Twitter Handicap,Flat,Class 6,,0-65,3yo+,,7½f,7.5f,1532,Good To Firm,10,5,8,12,17,4.5,Swiss Rowe (IRE),5,G,135,b,1:32.86,92.86,51.00,Stefano Cherchi,Mark Loughnane,,58,26,Swiss Spirit (GB),Hucking Hot GB,Desert Prince,Level Par Racing,Midfield against near rail - slightly hampered over 2f out - soon weakened(op 28/1)
2023-07-26,GB,Lingfield,5:40,Follow @attheraces On Twitter Handicap,Flat,Class 6,,0-65,3yo+,,7½f,7.5f,1532,Good To Firm,10,12,9,10,17.75,.75,The Game Is Up (GB),3,F,116,,1:33.01,93.01,8.50,J F Egan,Pat Phelan,,47,11,Adaay (IRE),Falcon In Flight GB,Shamardal,I W Harfitt,In rear in centre of group - switched right and hampered rivals over 2f out - weakened and eased over 1f out(op 8/1)
2023-07-26,GB,Lingfield,5:40,Follow @attheraces On Twitter Handicap,Flat,Class 6,,0-65,3yo+,,7½f,7.5f,1532,Good To Firm,10,11,10,7,31.75,14,Grey Rosetta (GB),3,F,116,h,1:35.81,95.81,81.00,Jimmy Quinn,Luke Dace,,47,–,Adaay (IRE),Beleave GB,Avonbridge,Richard L Page,Dwelt start - took keen hold - in touch with leaders - hampered and took keen hold soon after start - soon pressed leader - weakened over 2f out(op 66/1)
2023-07-26,GB,Lingfield,4:05,At The Races App Market Movers Nursery Handicap,Flat,Class 6,,0-60,2yo,,7f,7f,1408,Good To Firm,10,12,1,2,0,0,Monks Mead (GB),2,C,113,,1:22.58,82.58,151.00,Oliver Searle,Mark Usher,3245.08,45,51,Outstrip (GB),Abbotsfield (IRE),Sakhees Secret,Rowdown Racing Partnership,In touch with leaders on far side of group - headway to lead over 1f out - soon ridden and edged right - idled and joined inside final 110yds - kept on towards finish (trainer's rep could offer no explanation for the apparent improvement in form other than colt may have benefitted from the step up in trip)(op 66/1)
2023-07-26,GB,Lingfield,4:05,At The Races App Market Movers Nursery Handicap,Flat,Class 6,,0-60,2yo,,7f,7f,1408,Good To Firm,10,3,2,7,0.3,0.3,Alfred (FR),2,G,136,,1:22.64,82.64,4.33,J F Egan,Peter Chapple-Hyam,1522.72,61,66,City Light (FR),Amaze Me GB,Aqlaam,Franconson Partners,Took keen hold - towards rear - steady headway halfway - edged left over 1f out - joined leader inside final 110yds - kept on - just held(op 7/2 tchd 4/1)
2023-07-26,GB,Lingfield,4:05,At The Races App Market Movers Nursery Handicap,Flat,Class 6,,0-60,2yo,,7f,7f,1408,Good To Firm,10,5,3,3,3,2.75,Mistress Teite (GB),2,F,131,h,1:23.18,83.18,5.00,Sean Kirrane,Adam West,760.74,59,57,Eqtidaar (IRE),Poudretteite GB,Royal Applause,Cusden Parker,Prominent - briefly disputed lead over 1f out - no extra final 110yds(tchd 9/2)
2023-07-26,GB,Lingfield,4:05,At The Races App Market Movers Nursery Handicap,Flat,Class 6,,0-60,2yo,,7f,7f,1408,Good To Firm,10,7,4,10,4.25,1.25,Mist Of Lir (IRE),2,G,127,b,1:23.43,83.43,26.00,Lewis Edmunds,Amy Murphy,380.68,52,46,Prince Of Lir (IRE),Misty Dawn (IRE),Dawn Approach,Middleham Park Racing Xxii,Took keen hold - led - edged right over 2f out - headed over 1f out - weakened final 110yds(op 16/1)
2023-07-26,GB,Lingfield,4:05,At The Races App Market Movers Nursery Handicap,Flat,Class 6,,0-60,2yo,,7f,7f,1408,Good To Firm,10,9,5,4,5,.75,Dainty Lady (IRE),2,F,119,,1:23.58,83.58,15.00,Pierre-Louis Jamin,Tom Dascombe,189.72,47,39,Dandy Man (IRE),Society Gal (IRE),Galileo,David Foy,Took keen hold - prominent - bit short of room over 2f out - edged left and weakened over 1f out(op 10/1)
2023-07-26,GB,Lingfield,4:05,At The Races App Market Movers Nursery Handicap,Flat,Class 6,,0-60,2yo,,7f,7f,1408,Good To Firm,10,10,6,11,6.75,1.75,Rockinthefreeworld (IRE),2,G,121,,1:23.93,83.93,15.00,David Probert,Archie Watson,,46,33,Zoustar (AUS),Elegante Bere (FR),Peer Gynt,Christopher Wright David Kilburn,Took keen hold - raced in second against near rail - hung left and weakened 2f out(op 16/1 tchd 18/1)
2023-07-26,GB,Lingfield,4:05,At The Races App Market Movers Nursery Handicap,Flat,Class 6,,0-60,2yo,,7f,7f,1408,Good To Firm,10,2,7,6,15.25,8.5,Perfect Spring (GB),2,F,133,,1:25.63,85.63,5.50,Harry Davies,Andrew Balding,,61,26,Oasis Dream (GB),Dutch Treat GB,Dutch Art,Mildmay Racing,Slowly away - in rear throughout (trainer's rep could offer no explanation for the poor form shown other than report from jockey stating that filly was never travelling)(op 5/1 tchd 7/2)
2023-07-26,GB,Lingfield,4:05,At The Races App Market Movers Nursery Handicap,Flat,Class 6,,0-60,2yo,,7f,7f,1408,Good To Firm,10,8,8,12,16.75,1.5,Lady Of Africa (IRE),2,F,126,tb,1:25.93,85.93,101.00,Stefano Cherchi,Amy Murphy,,51,11,Camacho (GB),Nyanga (IRE),Born To Sea,T Edwards C Da Silva Partner,Dwelt start - in rear throughout(op 66/1)
2023-07-26,GB,Lingfield,4:05,At The Races App Market Movers Nursery Handicap,Flat,Class 6,,0-60,2yo,,7f,7f,1408,Good To Firm,10,1,9,8,39.75,23,Time Signature (GB),2,C,136,v,1:30.53,90.53,5.00,Hector Crouch,William Knight,,61,–,Dark Angel (IRE),Betty F GB,Frankel,Wardley Bloodstock,In rear throughout(tchd 5/1)
2023-07-26,GB,Lingfield,4:05,At The Races App Market Movers Nursery Handicap,Flat,Class 6,,0-60,2yo,,7f,7f,1408,Good To Firm,10,4,PU,1,-,-,Cherry Hill (GB),2,F,135,,-,-,6.50,Andrea Atzeni,Dominic Ffrench Davis,,60,–,Ulysses (IRE),Cherry Orchard (IRE),Kings Best,R Searle,Towards rear - stumbled after 2f - slightly hampered 4f out - pulled up over 2f out (jockey said filly stumbled on several occasions from 5f out so he felt prudent to pull filly up)(op 9/2)
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,6,1,6,0,0,Molaqab (GB),3,C,133,,1:22.88,82.88,1.62,Tom Marquand,William Haggas,4104,75,89,Zoustar (AUS),Saniyaat GB,Galileo,Sheikh Ahmed Al Maktoum,Took keen hold - raced in second - led 2f out - ridden over 1f out - kept on well and went clear inside final furlong - readily(op 4/7)
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,5,2,3,4.75,4.75,Magic Memories (IRE),3,G,133,t,1:23.83,83.83,5.50,Tom Queally,Gary Moore,1926.60,78,75,Starspangledbanner (AUS),Birdie Queen GB,Pastoral Pursuits,The Golf Partnership,In touch with leaders - outpaced 4f out - rallied 2f out - soon went second - kept on but no match for winner(op 6/1 tchd 13/2)
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,4,3,12,5.25,.5,Goodfella (IRE),3,G,133,tp,1:23.93,83.93,15.00,Jason Watson,Patrick Owens,963.68,75,73,Footstepsinthesand (GB),Musical Jewel (IRE),Invincible Spirit,Memento Vivere Racing,Midfield against near rail - outpaced 3f out - headway when bit short of room under 2f out - soon went third - kept on(op 16/1)
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,9,4,10,8.5,3.25,Little Hug (GB),3,F,128,,1:24.58,84.58,6.50,David Egan,Roger Varian,481.84,74,58,Invincible Spirit (IRE),Another Charm (IRE),Galileo,Glentree Pastoral Pty Ltd,Prominent against near rail - switched left 2f out - lost third over 1f out - weakened gradually inside final furlong(op 5/1 tchd 13/2)
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,2,5,2,20.5,12,Decisive Call (IRE),3,G,133,,1:26.98,86.98,101.00,Lewis Edmunds,Roger Teal,,–,27,Footstepsinthesand (GB),Tarfshi GB,Mtoto,B Chatwal,Always behind(op 80/1)
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,10,6,1,22.75,2.25,Optimal Sinn (IRE),3,F,125,,1:27.43,87.43,201.00,Aidan Keeley,Michael Madgwick,,–,16,Dandy Man (IRE),Pastoral Star GB,Pastoral Pursuits,Norman Court Stud,Dwelt start - always behind(op 150/1)
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,7,7,9,24,1.25,Nostromo (GB),3,G,133,,1:27.68,87.68,126.00,Jack Mitchell,Roger Teal,,–,17,Hot Streak (IRE),Ripley (IRE),Declaration Of War,Ba Racing,Slowly away - always behind(op 66/1)
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,3,8,8,25.75,1.75,Full Mast (IRE),3,C,133,p,1:28.03,88.03,151.00,Ray Dawson,Ali Stronge,,–,12,U S Navy Flag (USA),Princess Cleopatra (USA),Bernardini,Mrs M Chance,Dwelt start - always behind(tchd 125/1)
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,11,9,5,25.75,0.05,Queen Of Sparta (USA),3,F,128,,1:28.04,88.04,29.00,Cieren Fallon,George Boughey,,–,6,Lope De Vega (IRE),Glittering Tax (USA),Artax,Qatar Racing Limited,Dwelt start - always behind
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,1,10,7,28.25,2.5,Cover Up (IRE),3,G,133,,1:28.53,88.53,7.50,Benoit De La Sayette,John & Thady Gosden,,–,4,Exceed And Excel (AUS),Hushing GB,Pivotal,Godolphin,Took keen hold - led - against near rail after 1f - headed 2f out - soon weakened quickly (jockey said gelding ran too free)(op 11/2 tchd 5/1)
2023-07-31,GB,Lingfield,6:57,Curtis Packaging: Sprint To The Print Novice Stakes (GBB Race),Flat,Class 5,,,3yo+,,7f,7f,1408,Soft,11,12,11,4,29.25,1,Zina Colada (GB),3,F,121,,1:28.73,88.73,81.00,Mikkel Mortensen,George Margarson,,–,–,Brazen Beau (AUS),Coconut Shy GB,Bahamian Bounty,F Butler,Dwelt start - always behind(op 50/1)
2023-07-31,GB,Lingfield,8:02,Free Tips Daily On attheraces.com Fillies Handicap,Flat,Class 5,,0-70,3yo+,F,7f,7f,1408,Soft,9,8,1,4,0,0,Spanish Mane (IRE),8,M,133,p,1:24.70,84.70,12.00,Josephine Gordon,Julia Feilden,3873.16,61,69,Havana Gold (IRE),Kiva GB,Indian Ridge,Stowstowquickquickstow Partnership,Took keen hold - pressed leader - led after 1f - ridden over 1f out - soon faced challenge - kept on well final 110yds - gamely(op 10/1 tchd 14/1)
2023-07-31,GB,Lingfield,8:02,Free Tips Daily On attheraces.com Fillies Handicap,Flat,Class 5,,0-70,3yo+,F,7f,7f,1408,Soft,9,7,2,2,0.3,0.3,Lily In The Jungle (IRE),3,F,133,p,1:24.76,84.76,15.00,Jack Mitchell,Philip Kirby,1817.44,68,72,Bungle Inthejungle (GB),Zuzinia (IRE),Mujadil,The Well Oiled Partnership,Led - switched sharply right against near rail after 1f - soon headed and prominent - hung left from over 1f out - soon pressed leader - kept on - just held (jockey said filly hung left-handed under pressure)(tchd 16/1)
2023-07-31,GB,Lingfield,8:02,Free Tips Daily On attheraces.com Fillies Handicap,Flat,Class 5,,0-70,3yo+,F,7f,7f,1408,Soft,9,1,3,9,2.5,2.25,Proud Fairy (GB),4,F,141,,1:25.20,85.20,2.50,Harry Davies,Gary Moore,907.98,72,72,Garswood (GB),Wish You Luck GB,Dubai Destination,Mrs Sallyann Cross,In touch with leaders against near rail - outpaced 2f out - headway over 1f out - soon hung left and no impression(op 11/8 tchd 13/8)
2023-07-31,GB,Lingfield,8:02,Free Tips Daily On attheraces.com Fillies Handicap,Flat,Class 5,,0-70,3yo+,F,7f,7f,1408,Soft,9,2,4,6,4,1.5,Renesmee (GB),3,F,137,,1:25.50,85.50,4.33,Daniel Muscutt,Kevin Philippart De Foy,454.36,72,65,Iffraaj (GB),Magique (IRE),Jeremy,Westminster Racing Syndicate,Took keen hold - prominent - jumped path after 2f - outpaced from over 1f out - kept on
2023-07-31,GB,Lingfield,8:02,Free Tips Daily On attheraces.com Fillies Handicap,Flat,Class 5,,0-70,3yo+,F,7f,7f,1408,Soft,9,3,5,1,6.5,2.5,Tamaluk (IRE),3,F,136,p,1:26.00,86.00,12.00,Luke Morris,Archie Watson,226.44,71,56,Dubawi (IRE),Mutebah (IRE),Marju,Mrs Annette Ocallaghan,Dwelt start - prominent on outer - weakened final furlong(op 12/1)
2023-07-31,GB,Lingfield,8:02,Free Tips Daily On attheraces.com Fillies Handicap,Flat,Class 5,,0-70,3yo+,F,7f,7f,1408,Soft,9,10,6,8,7.75,1.25,Bugle Beads (GB),3,F,128,h,1:26.25,86.25,6.50,Tom Marquand,William Haggas,,63,45,Pivotal (GB),Glitter Girl GB,Invincible Spirit,Cheveley Park Stud,Ducked right start - took keen hold - in touch with leaders - weakened from over 1f out(tchd 4/1)
2023-07-31,GB,Lingfield,8:02,Free Tips Daily On attheraces.com Fillies Handicap,Flat,Class 5,,0-70,3yo+,F,7f,7f,1408,Soft,9,9,7,10,8.25,.5,Dance Angel (IRE),3,F,132,,1:26.35,86.35,17.00,Jason Watson,David OMeara,,67,47,Harry Angel (IRE),Dear Dancer (IRE),Teofilo,Mohammed Rashid,In rear against near rail - switched left over 2f out - no impression(op 18/1 tchd 20/1)
2023-07-31,GB,Lingfield,8:02,Free Tips Daily On attheraces.com Fillies Handicap,Flat,Class 5,,0-70,3yo+,F,7f,7f,1408,Soft,9,6,8,3,12.25,4,Puffable (GB),3,F,134,,1:27.15,87.15,11.00,Thore Hammer Hansen,Alice Haynes,,69,37,Kodiac (GB),Puff (IRE),Camacho,Miss H Spencer,Dwelt start - in touch with leaders on outer - weakened from over 2f out(op 14/1)
2023-07-31,GB,Lingfield,8:02,Free Tips Daily On attheraces.com Fillies Handicap,Flat,Class 5,,0-70,3yo+,F,7f,7f,1408,Soft,9,4,9,7,12.5,0.3,Grand Style (FR),3,F,133,,1:27.20,87.20,126.00,Callum Hutchinson,Alexandra Dunn,,71,38,Wootton Bassett (GB),Baynunah (USA),Medaglia dOro,Racehorse Ownership Club,Always behind (trainer's rep said filly was unsuited by the undulating track)(op 33/1)
2023-07-31,GB,Lingfield,7:32,At The Races App Form Study Handicap,Flat,Class 6,,0-65,4yo+,,7½f,7.5f,1532,Soft,8,4,1,9,0,0,Covert Mission (FR),5,G,135,t,1:32.00,92.00,5.50,Daniel Muscutt,Kevin Philippart De Foy,3245.08,65,77,Lope De Vega (IRE),Beach Belle GB,Invincible Spirit,Owners Group 092,Made virtually all - against near rail after 1f - going best 2f out - ridden over 1f out - kept on well - comfortably(op 7/2 tchd 11/2)
2023-07-31,GB,Lingfield,7:32,At The Races App Form Study Handicap,Flat,Class 6,,0-65,4yo+,,7½f,7.5f,1532,Soft,8,2,2,3,2,2,Roscioli (GB),5,G,135,t,1:32.40,92.40,9.50,William Carson,Brett Johnson,1522.72,65,71,Territories (IRE),Never Lose GB,Diktat,Only Fools Have Horses,Awkward start - took keen hold - in touch with leaders against near rail - hung left but went second inside final furlong - no match for winner(op 9/1)
2023-07-31,GB,Lingfield,7:32,At The Races App Form Study Handicap,Flat,Class 6,,0-65,4yo+,,7½f,7.5f,1532,Soft,8,7,3,4,2.75,.75,Alibaba (GB),6,G,132,,1:32.55,92.55,3.75,Dylan Hogan,Julia Feilden,760.74,62,66,Lawman (FR),Fantasy In Blue GB,Galileo,Miss J Feilden,Sweating - pressed leader - lost second inside final furlong - no extra inside final 110yds(op 10/3 tchd 7/2)
2023-07-31,GB,Lingfield,7:32,At The Races App Form Study Handicap,Flat,Class 6,,0-65,4yo+,,7½f,7.5f,1532,Soft,8,3,4,2,4,1.25,Otago (GB),6,G,135,,1:32.80,92.80,7.00,Charlie Bennett,Jim Boyle,380.68,65,66,Cable Bay (IRE),Spinning Top GB,Alzao,P And Mrs L Rowe And John Turner,Towards rear against near rail - outpaced 2f out - went fourth final 110yds(op 9/2 tchd 4/1)
2023-07-31,GB,Lingfield,7:32,At The Races App Form Study Handicap,Flat,Class 6,,0-65,4yo+,,7½f,7.5f,1532,Soft,8,6,5,6,5.75,1.75,Alyara (GB),5,M,132,p,1:33.15,93.15,5.00,Tom Marquand,John Flint,189.72,62,58,Cable Bay (IRE),Norway Cross GB,Cape Cross,D A Poole,Anticipated start - took keen hold - in touch with leaders - weakened 1f out - lost fourth final 110yds(op 5/1)
2023-07-31,GB,Lingfield,7:32,At The Races App Form Study Handicap,Flat,Class 6,,0-65,4yo+,,7½f,7.5f,1532,Soft,8,5,6,8,9.5,3.75,King Of War (GB),4,G,131,t,1:33.90,93.90,13.00,Callum Hutchinson,Alexandra Dunn,,64,51,Churchill (IRE),Materialistic GB,Oasis Dream,Racehorse Ownership Club,Took keen hold - towards rear - weakened gradually from under 2f out (trainer's rep said gelding was unsuited by the going - which was described as soft (good to soft in places) - and would prefer a quicker surface; jockey said gelding ran too free)(op 14/1 tchd 18/1)
2023-07-31,GB,Lingfield,7:32,At The Races App Form Study Handicap,Flat,Class 6,,0-65,4yo+,,7½f,7.5f,1532,Soft,8,9,7,1,10.5,1,Bonus (GB),6,G,121,,1:34.10,94.10,6.50,Harry Davies,Jim Boyle,,54,38,Roderic OConnor (IRE),Spring Clean (FR),Danehill,The Clean Sweep Partnership,Took keen hold - in touch with leaders on outer - weakened from over 2f out(op 13/2 tchd 9/2)
2023-07-31,GB,Lingfield,7:32,At The Races App Form Study Handicap,Flat,Class 6,,0-65,4yo+,,7½f,7.5f,1532,Soft,8,8,8,7,14.75,4.25,Tables Turned (GB),4,G,131,h,1:34.95,94.95,23.00,Josephine Gordon,Phil McEntee,,61,34,Ulysses (IRE),Mesa Fresca (USA),Sky Mesa,Jamie Ohara,Dwelt start - raced in last throughout - never going well(op 20/1 tchd 25/1)
2023-07-31,GB,Lingfield,6:22,Dennis Mccarthy And Paul Lesner Legends Handicap,Flat,Class 6,,0-60,3yo+,,1m3½f,11.5f,2334,Soft,9,5,1,10,0,0,Third Batch (GB),3,F,133,hp,2:35.66,155.66,9.50,Tom Marquand,S Woods,3245.08,62,68,Expert Eye (GB),Amanda Carter GB,Tobougg,Arashan Ali,Held up in rear - ridden and outpaced over 2f out - rallied towards near side from over 1f out - switched right and ran on well inside final furlong - led towards finish(op 5/1)
2023-07-31,GB,Lingfield,6:22,Dennis Mccarthy And Paul Lesner Legends Handicap,Flat,Class 6,,0-60,3yo+,,1m3½f,11.5f,2334,Soft,9,1,2,1,.5,.5,Smokey Malone (GB),5,G,144,b,2:35.76,155.76,5.00,Dylan Hogan,Julia Feilden,1522.72,62,67,Outstrip (GB),Trixie Malone GB,Ishiguru,The Sultans Of Speed,Stumbled start - midfield - switched left and headway from 2f out - led inside final furlong - edged right final 110yds - kept on but headed towards finish(op 7/2 tchd 10/3)
2023-07-31,GB,Lingfield,6:22,Dennis Mccarthy And Paul Lesner Legends Handicap,Flat,Class 6,,0-60,3yo+,,1m3½f,11.5f,2334,Soft,9,10,3,3,1,.5,Roman Tempest (FR),4,G,128,,2:35.86,155.86,41.00,J F Egan,Simon Dow,760.74,46,50,Tiberius Caesar (FR),Seasonal Cross GB,Cape Cross,Malcolm Alicia Aldis,Steadied start - took keen hold - held up in last - going best 2f out - ridden briefly and headway over 1f out - nudged along when disputing fourth inside final furlong - soon went third when switched left and ridden - kept on well - eyecatcher (stewards inquired into running and riding; vet had nothing to report; jockey said his instructions were to drop in and get gelding to settle - take his time and creep into race to try and finish in best possible position - having previously run keenly over 1m and stepping up to 1m 3f today; he explained that after jumping out and restraining gelding in rear - gelding became keen; he added that after having settled into home straight he started to nudge along when finding himself between runners he felt he did not have enough horse under him to safely progress through the gap when anticipating a rival would shift right-handed into his racing line and felt it prudent to take a precautionary check and switch around runner; therefore he believed gelding had obtained his best possible position; trainer confirmed instructions and added he was satisfied with the ride; he added gelding had run green on this occasion and explanations were noted)(tchd 33/1)
2023-07-31,GB,Lingfield,6:22,Dennis Mccarthy And Paul Lesner Legends Handicap,Flat,Class 6,,0-60,3yo+,,1m3½f,11.5f,2334,Soft,9,3,4,6,2,1,Kentucky Kingdom (IRE),7,G,132,,2:36.06,156.06,6.00,Joe Leavy,James Evans,380.68,57,60,Camacho (GB),Venetian Rhapsody (IRE),Galileo,B Preece,Took keen hold - in touch with leaders - good headway over 2f out - disputing second 1f out - no extra inside final 110yds(op 11/2 tchd 13/2)
2023-07-31,GB,Lingfield,6:22,Dennis Mccarthy And Paul Lesner Legends Handicap,Flat,Class 6,,0-60,3yo+,,1m3½f,11.5f,2334,Soft,9,6,5,8,2.5,.5,Timewave (FR),3,G,133,,2:36.16,156.16,12.00,Daniel Muscutt,Charlie Johnston,189.72,62,64,Sea The Stars (IRE),Five Fifteen (FR),Zafeen,Kingsley Park 31,Started quickly - raced in second - edged right but led over 1f out - edged left inside final furlong - soon headed - lost three places final 110yds(op 14/1)
